image_id,storm_id,relative_time,ocean
gux_254,gux,628201,2
gux_255,gux,630001,2
gux_256,gux,631801,2
gux_257,gux,633602,2
gux_258,gux,637201,2
gux_259,gux,639001,2
gux_260,gux,640801,2
gux_261,gux,642601,2
gux_262,gux,644401,2
gux_263,gux,648002,2
gux_264,gux,649801,2
gux_265,gux,651601,2
gux_266,gux,653401,2
gux_267,gux,655201,2
gux_268,gux,658801,2
gux_269,gux,660601,2
gux_270,gux,662402,2
gux_271,gux,664201,2
gux_272,gux,666000,2
gux_273,gux,669600,2
gux_274,gux,671400,2
gux_275,gux,673200,2
gux_276,gux,675000,2
gux_277,gux,676800,2
gux_278,gux,680400,2
gux_279,gux,682200,2
gux_280,gux,684000,2
gux_281,gux,685800,2
gux_282,gux,687599,2
gux_283,gux,691200,2
gux_284,gux,692999,2
gux_285,gux,694800,2
gux_286,gux,696600,2
gux_287,gux,698399,2
gux_288,gux,702000,2
gux_289,gux,703800,2
gux_290,gux,705602,2
gux_291,gux,709201,2
gux_292,gux,712801,2
gux_293,gux,714601,2
gux_294,gux,716401,2
gux_295,gux,718201,2
gux_296,gux,720001,2
gux_297,gux,723603,2
gux_298,gux,725401,2
gux_299,gux,727201,2
gux_300,gux,729001,2
gux_301,gux,730801,2
gux_302,gux,734401,2
gux_303,gux,736202,2
gux_304,gux,738001,2
gux_305,gux,739803,2
gux_306,gux,741601,2
gux_307,gux,745202,2
gux_308,gux,747001,2
gux_309,gux,748801,2
gux_310,gux,750602,2
gux_311,gux,752400,2
gux_312,gux,756000,2
gux_313,gux,757800,2
gux_314,gux,759600,2
gux_315,gux,761399,2
gux_316,gux,763200,2
gux_317,gux,766800,2
gux_318,gux,768600,2
gux_319,gux,770400,2
gux_320,gux,772200,2
gux_321,gux,774000,2
gux_322,gux,777600,2
gux_323,gux,779400,2
gux_324,gux,781199,2
gux_325,gux,783000,2
gux_326,gux,784800,2
gux_327,gux,788400,2
gux_328,gux,790200,2
gux_329,gux,792000,2
gux_330,gux,795601,2
gux_331,gux,799201,2
gux_332,gux,801001,2
gux_333,gux,802801,2
gux_334,gux,804601,2
gux_335,gux,806401,2
gux_336,gux,810000,2
gux_337,gux,811801,2
gux_338,gux,813601,2
gux_339,gux,815401,2
gux_340,gux,817201,2
gux_341,gux,820801,2
gux_342,gux,822601,2
gux_343,gux,824401,2
gux_344,gux,826201,2
gux_345,gux,828001,2
gux_346,gux,831602,2
gux_347,gux,833402,2
gux_348,gux,835201,2
gxi_000,gxi,0,2
gxi_001,gxi,1801,2
gxi_002,gxi,3601,2
gxi_003,gxi,5401,2
gxi_004,gxi,7202,2
gxi_005,gxi,10801,2
gxi_006,gxi,12601,2
gxi_007,gxi,14401,2
gxi_008,gxi,16201,2
gxi_009,gxi,18001,2
gxi_010,gxi,21602,2
gxi_011,gxi,23401,2
gxi_012,gxi,25201,2
gxi_013,gxi,27002,2
gxi_014,gxi,28800,2
gxi_015,gxi,32400,2
gxi_016,gxi,34200,2
gxi_017,gxi,36000,2
gxi_018,gxi,37799,2
gxi_019,gxi,39600,2
gxi_020,gxi,43200,2
gxi_021,gxi,45000,2
gxi_022,gxi,46800,2
gxi_023,gxi,48600,2
gxi_024,gxi,50400,2
gxi_025,gxi,54000,2
gxi_026,gxi,55800,2
gxi_027,gxi,57600,2
gxi_028,gxi,59400,2
gxi_029,gxi,61200,2
gxi_030,gxi,64800,2
gxi_031,gxi,66600,2
gxi_032,gxi,68400,2
gxi_033,gxi,70200,2
gxi_034,gxi,72001,2
gxi_035,gxi,75601,2
gxi_036,gxi,77401,2
gxi_037,gxi,79201,2
gxi_038,gxi,81002,2
gxi_039,gxi,82801,2
gxi_040,gxi,86402,2
gxi_041,gxi,88201,2
gxi_042,gxi,90001,2
gxi_043,gxi,91801,2
gxi_044,gxi,93601,2
gxi_045,gxi,97201,2
gxi_046,gxi,99001,2
gxi_047,gxi,100802,2
gxi_048,gxi,102601,2
gxi_049,gxi,104401,2
gxi_050,gxi,108003,2
gxi_051,gxi,109801,2
gxi_052,gxi,111601,2
gxi_053,gxi,113401,2
gxi_054,gxi,115200,2
gxi_055,gxi,118800,2
gxi_056,gxi,120601,2
gxi_057,gxi,122400,2
gxi_058,gxi,297000,2
gxi_059,gxi,298801,2
gxi_060,gxi,302401,2
gxi_061,gxi,304200,2
gxi_062,gxi,306000,2
gxi_063,gxi,307800,2
gxi_064,gxi,309600,2
gxi_065,gxi,313200,2
gzl_000,gzl,0,2
gzl_001,gzl,1801,2
gzl_002,gzl,3599,2
gzl_003,gzl,5399,2
gzl_004,gzl,9000,2
gzl_005,gzl,10800,2
gzl_006,gzl,12601,2
gzl_007,gzl,162001,2
gzl_008,gzl,163801,2
gzl_009,gzl,165600,2
gzl_010,gzl,167400,2
gzl_011,gzl,171000,2
gzl_012,gzl,172801,2
gzl_013,gzl,174602,2
gzl_014,gzl,176401,2
gzl_015,gzl,178200,2
gzl_016,gzl,181801,2
gzl_017,gzl,183601,2
gzl_018,gzl,248401,2
gzl_019,gzl,250201,2
gzl_020,gzl,252001,2
gzl_021,gzl,253801,2
gzl_022,gzl,257401,2
gzl_023,gzl,259201,2
gzl_024,gzl,261001,2
gzl_025,gzl,262801,2
gzl_026,gzl,264601,2
gzl_027,gzl,268201,2
gzl_028,gzl,270001,2
gzl_029,gzl,271801,2
gzl_030,gzl,273601,2
gzl_031,gzl,275401,2
gzl_032,gzl,279002,2
gzl_033,gzl,280801,2
gzl_034,gzl,282601,2
gzl_035,gzl,284401,2
gzl_036,gzl,286201,2
gzl_037,gzl,334801,2
gzl_038,gzl,336601,2
gzl_039,gzl,338401,2
gzl_040,gzl,340201,2
gzl_041,gzl,343801,2
gzl_042,gzl,345601,2
gzl_043,gzl,347401,2
gzl_044,gzl,349201,2
gzl_045,gzl,351001,2
gzl_046,gzl,354601,2
gzl_047,gzl,356401,2
gzl_048,gzl,358201,2
gzl_049,gzl,360001,2
gzl_050,gzl,361801,2
gzl_051,gzl,365401,2
gzl_052,gzl,367201,2
gzl_053,gzl,369001,2
gzl_054,gzl,370801,2
gzl_055,gzl,372601,2
har_000,har,0,2
har_001,har,1800,2
har_002,har,3600,2
har_003,har,5400,2
har_004,har,9000,2
har_005,har,10800,2
har_006,har,19799,2
har_007,har,21599,2
har_008,har,23399,2
har_009,har,25199,2
har_010,har,34199,2
har_011,har,35999,2
har_012,har,37799,2
har_013,har,41399,2
har_014,har,43198,2
har_015,har,44999,2
har_016,har,46799,2
har_017,har,48599,2
har_018,har,52199,2
har_019,har,53999,2
har_020,har,55798,2
har_021,har,57599,2
har_022,har,59404,2
har_023,har,63000,2
har_024,har,64800,2
har_025,har,66600,2
har_026,har,68400,2
har_027,har,70200,2
har_028,har,73800,2
har_029,har,75600,2
har_030,har,77400,2
har_031,har,79200,2
har_032,har,81000,2
har_033,har,84600,2
har_034,har,86400,2
har_035,har,88200,2
har_036,har,90000,2
har_037,har,91800,2
har_038,har,95400,2
har_039,har,97200,2
har_040,har,106198,2
har_041,har,107999,2
har_042,har,109799,2
har_043,har,111599,2
har_044,har,120599,2
har_045,har,183600,2
har_046,har,192598,2
har_047,har,194399,2
har_048,har,196199,2
har_049,har,197999,2
har_050,har,206999,2
har_051,har,208799,2
har_052,har,210599,2
har_053,har,214199,2
har_054,har,237601,2
har_055,har,239400,2
har_056,har,241200,2
har_057,har,243000,2
har_058,har,246600,2
har_059,har,248400,2
har_060,har,250200,2
har_061,har,252000,2
har_062,har,253800,2
har_063,har,257400,2
har_064,har,259200,2
har_065,har,261000,2
har_066,har,262800,2
har_067,har,264600,2
har_068,har,268200,2
har_069,har,270000,2
har_070,har,278998,2
har_071,har,280799,2
har_072,har,282599,2
har_073,har,284399,2
har_074,har,293399,2
har_075,har,295199,2
har_076,har,296999,2
hcg_000,hcg,0,2
hcg_001,hcg,3601,2
hcg_002,hcg,5401,2
hcg_003,hcg,7201,2
hcg_004,hcg,9000,2
hcg_005,hcg,10802,2
hcg_006,hcg,14402,2
hcg_007,hcg,16202,2
hcg_008,hcg,18002,2
hcg_009,hcg,19802,2
hcg_010,hcg,21602,2
hcg_011,hcg,25202,2
hcg_012,hcg,27002,2
hcg_013,hcg,28802,2
hcg_014,hcg,30602,2
hcg_015,hcg,32402,2
hcg_016,hcg,36002,2
hcg_017,hcg,37803,2
hcg_018,hcg,39602,2
hcg_019,hcg,41402,2
hcg_020,hcg,43202,2
hcg_021,hcg,46802,2
hcg_022,hcg,48602,2
hcg_023,hcg,50402,2
hcg_024,hcg,52203,2
hcg_025,hcg,54003,2
hcg_026,hcg,57601,2
hcg_027,hcg,59401,2
hcg_028,hcg,61201,2
hcg_029,hcg,63000,2
hcg_030,hcg,64801,2
hcg_031,hcg,68401,2
hcg_032,hcg,70201,2
hcg_033,hcg,72001,2
hcg_034,hcg,73802,2
hcg_035,hcg,75601,2
hcg_036,hcg,79201,2
hcg_037,hcg,81001,2
hcg_038,hcg,82801,2
hcg_039,hcg,84601,2
hcg_040,hcg,86403,2
hcg_041,hcg,90001,2
hcg_042,hcg,91801,2
hcg_043,hcg,93601,2
hcg_044,hcg,95401,2
hcg_045,hcg,97202,2
hcg_046,hcg,100802,2
hcg_047,hcg,102602,2
hcg_048,hcg,104404,2
hcg_049,hcg,106203,2
hcg_050,hcg,108002,2
hcg_051,hcg,111601,2
hcg_052,hcg,113402,2
hcg_053,hcg,115202,2
hcg_054,hcg,117002,2
hcg_055,hcg,118802,2
hcg_056,hcg,122402,2
hcg_057,hcg,124202,2
hcg_058,hcg,126001,2
hcg_059,hcg,127802,2
hcg_060,hcg,129602,2
hcg_061,hcg,133202,2
hcg_062,hcg,135003,2
hcg_063,hcg,136802,2
hcg_064,hcg,138602,2
hcg_065,hcg,140400,2
hcg_066,hcg,144001,2
hcg_067,hcg,145801,2
hcg_068,hcg,147601,2
hcg_069,hcg,149401,2
hcg_070,hcg,151201,2
hcg_071,hcg,154801,2
hcg_072,hcg,156601,2
hcg_073,hcg,158401,2
hcg_074,hcg,160200,2
hcg_075,hcg,162001,2
hcg_076,hcg,165601,2
hcg_077,hcg,167401,2
hcg_078,hcg,169201,2
hcg_079,hcg,171001,2
hcg_080,hcg,172801,2
hcg_081,hcg,176401,2
hcg_082,hcg,178201,2
hcg_083,hcg,180000,2
hcg_084,hcg,181801,2
hcg_085,hcg,183602,2
hcg_086,hcg,187202,2
hcg_087,hcg,189002,2
hcg_088,hcg,190802,2
hcg_089,hcg,192602,2
hcg_090,hcg,194402,2
hcg_091,hcg,198002,2
hcg_092,hcg,199802,2
hcg_093,hcg,201602,2
hcg_094,hcg,203403,2
hcg_095,hcg,205202,2
hcg_096,hcg,208801,2
hcg_097,hcg,210604,2
hcg_098,hcg,212402,2
hcg_099,hcg,214202,2
hcg_100,hcg,216002,2
hcg_101,hcg,219602,2
hcg_102,hcg,221402,2
hcg_103,hcg,223203,2
hcg_104,hcg,225002,2
hcg_105,hcg,226803,2
hcg_106,hcg,230401,2
hcg_107,hcg,232201,2
hcg_108,hcg,234001,2
hcg_109,hcg,235801,2
hcg_110,hcg,237601,2
hcg_111,hcg,241201,2
hcg_112,hcg,243000,2
hcg_113,hcg,244801,2
hcg_114,hcg,246601,2
hcg_115,hcg,248400,2
hcg_116,hcg,252001,2
hcg_117,hcg,253800,2
hcg_118,hcg,255601,2
hcg_119,hcg,257401,2
hcg_120,hcg,259201,2
hcg_121,hcg,275402,2
hcg_122,hcg,277202,2
hcg_123,hcg,279002,2
hcg_124,hcg,280802,2
hcg_125,hcg,284402,2
hcg_126,hcg,286202,2
hcg_127,hcg,288002,2
hcg_128,hcg,329401,2
hcg_129,hcg,331200,2
hcg_130,hcg,333003,2
hcg_131,hcg,334801,2
hcg_132,hcg,338401,2
hcg_133,hcg,340201,2
hcg_134,hcg,342001,2
hcg_135,hcg,343801,2
hcg_136,hcg,345600,2
hcg_137,hcg,349203,2
hcg_138,hcg,351001,2
hcg_139,hcg,352801,2
hcg_140,hcg,354601,2
hcg_141,hcg,356402,2
hcg_142,hcg,360002,2
hcg_143,hcg,361802,2
hcg_144,hcg,363602,2
hcg_145,hcg,365402,2
hcg_146,hcg,367204,2
hcg_147,hcg,370802,2
hcg_148,hcg,372602,2
hcg_149,hcg,374403,2
hcg_150,hcg,376202,2
hcg_151,hcg,378002,2
hcg_152,hcg,381602,2
hcg_153,hcg,383404,2
hdi_000,hdi,0,2
hdi_001,hdi,1800,2
hdi_002,hdi,3600,2
hdi_003,hdi,5400,2
hdi_004,hdi,7203,2
hdi_005,hdi,10799,2
hdi_006,hdi,12599,2
hdi_007,hdi,14399,2
hdi_008,hdi,16199,2
hdi_009,hdi,17999,2
hep_000,hep,0,1
hep_001,hep,3600,1
hep_002,hep,7200,1
hep_003,hep,10800,1
hep_004,hep,14400,1
hep_005,hep,18001,1
hep_006,hep,21601,1
hep_007,hep,25201,1
hep_008,hep,28801,1
hep_009,hep,32401,1
hep_010,hep,36001,1
hep_011,hep,39600,1
hep_012,hep,43200,1
hep_013,hep,46801,1
hep_014,hep,50401,1
hep_015,hep,54001,1
hep_016,hep,57601,1
hep_017,hep,61201,1
hep_018,hep,64801,1
hep_019,hep,68401,1
hep_020,hep,72001,1
hep_021,hep,75601,1
hep_022,hep,79201,1
hep_023,hep,82801,1
hep_024,hep,86401,1
hep_025,hep,90001,1
hep_026,hep,93601,1
hep_027,hep,97201,1
hep_028,hep,100801,1
hep_029,hep,104401,1
hep_030,hep,108001,1
hep_031,hep,111601,1
hep_032,hep,115201,1
hep_033,hep,118801,1
hep_034,hep,122401,1
hep_035,hep,126001,1
hep_036,hep,129601,1
hep_037,hep,133201,1
hep_038,hep,136801,1
hep_039,hep,140401,1
hfh_000,hfh,0,1
hfh_001,hfh,3600,1
hfh_002,hfh,7201,1
hfh_003,hfh,10801,1
hfh_004,hfh,14401,1
hfh_005,hfh,18001,1
hfh_006,hfh,21601,1
hfh_007,hfh,25201,1
hfh_008,hfh,28801,1
hfh_009,hfh,32401,1
hfh_010,hfh,36001,1
hfh_011,hfh,39601,1
hfh_012,hfh,43201,1
hfh_013,hfh,46801,1
hfh_014,hfh,50401,1
hfh_015,hfh,54001,1
hfh_016,hfh,57601,1
hfh_017,hfh,61201,1
hfh_018,hfh,64801,1
hfh_019,hfh,68401,1
hfh_020,hfh,72001,1
hfh_021,hfh,75601,1
hfh_022,hfh,79201,1
hfh_023,hfh,82801,1
hfh_024,hfh,86401,1
hfh_025,hfh,90001,1
hfh_026,hfh,93601,1
hfh_027,hfh,97201,1
hfh_028,hfh,100801,1
hfh_029,hfh,104402,1
hfh_030,hfh,108002,1
hfh_031,hfh,111602,1
hfh_032,hfh,115202,1
hfh_033,hfh,118802,1
hfh_034,hfh,122402,1
hfh_035,hfh,126002,1
hfh_036,hfh,129602,1
hfh_037,hfh,133202,1
hfh_038,hfh,136802,1
hfh_039,hfh,140402,1
hfh_040,hfh,144002,1
hfh_041,hfh,147602,1
hfh_042,hfh,151202,1
hfh_043,hfh,154802,1
hfh_044,hfh,158402,1
hfh_045,hfh,162002,1
hfh_046,hfh,165602,1
hfh_047,hfh,169202,1
hfh_048,hfh,172802,1
hfh_049,hfh,176402,1
hfh_050,hfh,180002,1
hfh_051,hfh,183602,1
hfh_052,hfh,187202,1
hfh_053,hfh,190803,1
hfh_054,hfh,194403,1
hfh_055,hfh,198003,1
hfh_056,hfh,201603,1
hfh_057,hfh,205203,1
hfh_058,hfh,208803,1
hfh_059,hfh,212403,1
hfh_060,hfh,216003,1
hfh_061,hfh,219603,1
hfh_062,hfh,223203,1
hfh_063,hfh,226803,1
hfh_064,hfh,230403,1
hfh_065,hfh,234003,1
hfh_066,hfh,237603,1
hfh_067,hfh,241203,1
hfh_068,hfh,244803,1
hfh_069,hfh,248403,1
hfh_070,hfh,252003,1
hfh_071,hfh,255603,1
hfh_072,hfh,259203,1
hfh_073,hfh,262803,1
hfh_074,hfh,266403,1
hfh_075,hfh,270003,1
hfh_076,hfh,273603,1
hfh_077,hfh,277204,1
hfh_078,hfh,280804,1
hfh_079,hfh,284404,1
hfh_080,hfh,288004,1
hfh_081,hfh,291604,1
hfh_082,hfh,295204,1
hfh_083,hfh,299689,1
hfh_084,hfh,302389,1
hfh_085,hfh,305989,1
hfh_086,hfh,309589,1
hfh_087,hfh,313189,1
hfh_088,hfh,317689,1
hfh_089,hfh,320389,1
hfh_090,hfh,323989,1
hfh_091,hfh,327589,1
hfh_092,hfh,331189,1
hfh_093,hfh,334789,1
hfh_094,hfh,338389,1
hfh_095,hfh,341989,1
hfh_096,hfh,345589,1
hfh_097,hfh,349189,1
hfh_098,hfh,352789,1
hfh_099,hfh,356389,1
hfh_100,hfh,359989,1
hfh_101,hfh,363589,1
hfh_102,hfh,367189,1
hfh_103,hfh,370789,1
hfh_104,hfh,374389,1
hfh_105,hfh,377989,1
hfh_106,hfh,381589,1
hfh_107,hfh,385189,1
hfh_108,hfh,388789,1
hfh_109,hfh,392389,1
hfh_110,hfh,395989,1
hfh_111,hfh,399589,1
hfh_112,hfh,403190,1
hfh_113,hfh,406789,1
hfh_114,hfh,410389,1
hfh_115,hfh,413989,1
hfh_116,hfh,417589,1
hfh_117,hfh,421189,1
hfh_118,hfh,424789,1
hfh_119,hfh,428389,1
hfh_120,hfh,431989,1
hfh_121,hfh,435589,1
hfh_122,hfh,439189,1
hfh_123,hfh,442790,1
hfh_124,hfh,446390,1
hfh_125,hfh,449990,1
hfh_126,hfh,453590,1
hfh_127,hfh,457190,1
hfh_128,hfh,460790,1
hfh_129,hfh,464390,1
hfh_130,hfh,467990,1
hfh_131,hfh,471590,1
hfh_132,hfh,475190,1
hfh_133,hfh,478790,1
hfh_134,hfh,482390,1
hfh_135,hfh,485990,1
hfh_136,hfh,489590,1
hfh_137,hfh,493190,1
hfh_138,hfh,496790,1
hfh_139,hfh,500390,1
hfh_140,hfh,503990,1
hfh_141,hfh,507590,1
hfh_142,hfh,511190,1
hfh_143,hfh,514790,1
hfh_144,hfh,518390,1
hfh_145,hfh,521990,1
hfh_146,hfh,525590,1
hfh_147,hfh,529190,1
hfh_148,hfh,532790,1
hfh_149,hfh,536390,1
hfh_150,hfh,539990,1
hfh_151,hfh,543590,1
hfh_152,hfh,547190,1
hfh_153,hfh,550790,1
hfh_154,hfh,554390,1
hfh_155,hfh,557990,1
hfh_156,hfh,561590,1
hfh_157,hfh,565190,1
hfh_158,hfh,568791,1
hfh_159,hfh,572391,1
hfh_160,hfh,575991,1
hfh_161,hfh,579590,1
hfh_162,hfh,583190,1
hfh_163,hfh,586790,1
hfh_164,hfh,590390,1
hfh_165,hfh,593990,1
hfh_166,hfh,597590,1
hfh_167,hfh,601191,1
hfh_168,hfh,604791,1
hfh_169,hfh,608391,1
hfh_170,hfh,611991,1
hfh_171,hfh,615591,1
hfh_172,hfh,619191,1
hfh_173,hfh,622791,1
hfh_174,hfh,626391,1
hfh_175,hfh,629991,1
hfh_176,hfh,633591,1
hfh_177,hfh,637191,1
hfh_178,hfh,640791,1
hfh_179,hfh,644391,1
hfh_180,hfh,647991,1
hfh_181,hfh,651591,1
hfh_182,hfh,655191,1
hfh_183,hfh,658791,1
hfh_184,hfh,662391,1
hfh_185,hfh,665991,1
hfh_186,hfh,669591,1
hfh_187,hfh,673191,1
hht_000,hht,0,1
hht_001,hht,1800,1
hht_002,hht,3600,1
hht_003,hht,5400,1
hht_004,hht,7200,1
hht_005,hht,10800,1
hht_006,hht,12600,1
hht_007,hht,14400,1
hht_008,hht,16200,1
hht_009,hht,18000,1
hht_010,hht,21600,1
hht_011,hht,23400,1
hht_012,hht,25200,1
hht_013,hht,27000,1
hht_014,hht,28800,1
hht_015,hht,32401,1
hht_016,hht,34201,1
hht_017,hht,36001,1
hht_018,hht,37801,1
hht_019,hht,39601,1
hht_020,hht,43201,1
hht_021,hht,45002,1
hht_022,hht,46801,1
hht_023,hht,48601,1
hht_024,hht,50401,1
hht_025,hht,54001,1
hht_026,hht,64801,1
hht_027,hht,66601,1
hht_028,hht,68401,1
hht_029,hht,77400,1
hht_030,hht,81000,1
hht_031,hht,82800,1
hht_032,hht,86400,1
hht_033,hht,88200,1
hht_034,hht,90000,1
hht_035,hht,91800,1
hht_036,hht,93600,1
hht_037,hht,97200,1
hht_038,hht,99000,1
hht_039,hht,100800,1
hht_040,hht,102600,1
hht_041,hht,104400,1
hht_042,hht,108000,1
hht_043,hht,109800,1
hht_044,hht,113400,1
hht_045,hht,115200,1
hht_046,hht,118801,1
hht_047,hht,120601,1
hht_048,hht,122401,1
hht_049,hht,124201,1
hht_050,hht,126001,1
hht_051,hht,129601,1
hht_052,hht,131404,1
hht_053,hht,133201,1
hht_054,hht,135001,1
hht_055,hht,136801,1
hht_056,hht,140401,1
hht_057,hht,151201,1
hht_058,hht,153001,1
hht_059,hht,154801,1
hht_060,hht,163800,1
hht_061,hht,167400,1
hht_062,hht,169200,1
hht_063,hht,172800,1
hht_064,hht,174600,1
hht_065,hht,176400,1
hht_066,hht,178200,1
hht_067,hht,180000,1
hht_068,hht,183600,1
hht_069,hht,185400,1
hht_070,hht,187200,1
hht_071,hht,189000,1
hht_072,hht,190800,1
hht_073,hht,194400,1
hht_074,hht,196200,1
hht_075,hht,198000,1
hht_076,hht,199800,1
hht_077,hht,201600,1
hht_078,hht,205203,1
hht_079,hht,207001,1
hht_080,hht,208802,1
hht_081,hht,210601,1
hht_082,hht,212401,1
hht_083,hht,216001,1
hht_084,hht,217801,1
hht_085,hht,219601,1
hht_086,hht,221401,1
hht_087,hht,223201,1
hht_088,hht,226802,1
hht_089,hht,237601,1
hht_090,hht,239401,1
hht_091,hht,241201,1
hht_092,hht,250200,1
hht_093,hht,253800,1
hht_094,hht,255600,1
hht_095,hht,259200,1
hht_096,hht,261000,1
hht_097,hht,262800,1
hht_098,hht,264600,1
hht_099,hht,266400,1
hht_100,hht,270000,1
hht_101,hht,271800,1
hht_102,hht,273600,1
hht_103,hht,275400,1
hht_104,hht,277200,1
hht_105,hht,280800,1
hht_106,hht,282600,1
hht_107,hht,284400,1
hht_108,hht,286200,1
hht_109,hht,288000,1
hht_110,hht,291601,1
hht_111,hht,293401,1
hht_112,hht,295201,1
hht_113,hht,297001,1
hht_114,hht,298802,1
hht_115,hht,302401,1
hht_116,hht,304201,1
hht_117,hht,306001,1
hht_118,hht,307801,1
hht_119,hht,309601,1
hht_120,hht,313201,1
hht_121,hht,324001,1
hht_122,hht,325801,1
hht_123,hht,327601,1
hht_124,hht,336600,1
hht_125,hht,340200,1
hht_126,hht,342000,1
hht_127,hht,345600,1
hht_128,hht,347400,1
hht_129,hht,349200,1
hht_130,hht,351000,1
hht_131,hht,352800,1
hht_132,hht,356400,1
hht_133,hht,358200,1
hht_134,hht,360000,1
hht_135,hht,361800,1
hht_136,hht,363600,1
hht_137,hht,367200,1
hht_138,hht,369000,1
hht_139,hht,370800,1
hht_140,hht,372600,1
hht_141,hht,378001,1
hht_142,hht,379801,1
hht_143,hht,381601,1
hht_144,hht,383401,1
hht_145,hht,385201,1
hht_146,hht,388802,1
hht_147,hht,390601,1
hht_148,hht,392401,1
hht_149,hht,394201,1
hht_150,hht,396001,1
hht_151,hht,399601,1
hht_152,hht,410401,1
hht_153,hht,412201,1
hht_154,hht,414001,1
hht_155,hht,423000,1
hht_156,hht,426600,1
hht_157,hht,428400,1
hht_158,hht,432000,1
hht_159,hht,433800,1
hht_160,hht,435600,1
hht_161,hht,437400,1
hht_162,hht,439200,1
hht_163,hht,442800,1
hht_164,hht,444600,1
hht_165,hht,446400,1
hht_166,hht,448200,1
hht_167,hht,450000,1
hht_168,hht,453600,1
hht_169,hht,455400,1
hht_170,hht,457200,1
hht_171,hht,459000,1
hht_172,hht,460800,1
hht_173,hht,464402,1
hht_174,hht,466201,1
hht_175,hht,468001,1
hht_176,hht,469801,1
hht_177,hht,471601,1
hht_178,hht,475201,1
hht_179,hht,477001,1
hht_180,hht,478801,1
hht_181,hht,480601,1
hht_182,hht,482402,1
hht_183,hht,486001,1
hht_184,hht,496801,1
hht_185,hht,498601,1
hht_186,hht,500401,1
hht_187,hht,509400,1
hht_188,hht,513000,1
hht_189,hht,518400,1
hht_190,hht,520200,1
hht_191,hht,522000,1
hht_192,hht,523800,1
hht_193,hht,525600,1
hht_194,hht,529200,1
hht_195,hht,531000,1
hht_196,hht,532800,1
hht_197,hht,534600,1
hht_198,hht,536400,1
hht_199,hht,540000,1
hht_200,hht,541800,1
hht_201,hht,543600,1
hht_202,hht,545400,1
hht_203,hht,547200,1
hht_204,hht,550802,1
hht_205,hht,552601,1
hht_206,hht,554402,1
hht_207,hht,556201,1
hht_208,hht,558001,1
hht_209,hht,561601,1
hht_210,hht,563401,1
hht_211,hht,565201,1
hht_212,hht,567001,1
hht_213,hht,568801,1
hht_214,hht,572402,1
hht_215,hht,583201,1
hht_216,hht,585001,1
hht_217,hht,586801,1
hig_000,hig,0,1
hig_001,hig,1800,1
hig_002,hig,3600,1
hig_003,hig,5400,1
hig_004,hig,7200,1
hig_005,hig,10800,1
hig_006,hig,23400,1
hig_007,hig,25200,1
hig_008,hig,34198,1
hig_009,hig,37798,1
hig_010,hig,39599,1
hig_011,hig,43198,1
hig_012,hig,44998,1
hig_013,hig,46798,1
hig_014,hig,48598,1
hig_015,hig,50399,1
hig_016,hig,53999,1
hig_017,hig,55798,1
hig_018,hig,57599,1
hig_019,hig,59399,1
hig_020,hig,61199,1
hig_021,hig,64799,1
hig_022,hig,66599,1
hig_023,hig,68399,1
hig_024,hig,70199,1
hig_025,hig,71999,1
hig_026,hig,75600,1
hig_027,hig,77400,1
hig_028,hig,79200,1
hig_029,hig,81000,1
hig_030,hig,82800,1
hig_031,hig,86400,1
hig_032,hig,88200,1
hig_033,hig,90000,1
hig_034,hig,91800,1
hig_035,hig,93600,1
hig_036,hig,97200,1
hig_037,hig,109800,1
hig_038,hig,111600,1
hig_039,hig,120598,1
hig_040,hig,124199,1
hig_041,hig,125999,1
hig_042,hig,129599,1
hig_043,hig,131398,1
hig_044,hig,133199,1
hig_045,hig,134999,1
hig_046,hig,136799,1
hig_047,hig,140399,1
hig_048,hig,142198,1
hig_049,hig,143998,1
hig_050,hig,145798,1
hig_051,hig,147599,1
hig_052,hig,151199,1
hig_053,hig,152998,1
hig_054,hig,154798,1
hig_055,hig,156598,1
hig_056,hig,158399,1
hig_057,hig,162000,1
hig_058,hig,163800,1
hig_059,hig,165600,1
hig_060,hig,167400,1
hig_061,hig,169200,1
hig_062,hig,172800,1
hig_063,hig,174600,1
hig_064,hig,176400,1
hig_065,hig,178200,1
hig_066,hig,180000,1
hig_067,hig,183600,1
hig_068,hig,196201,1
hig_069,hig,198000,1
hig_070,hig,206999,1
hig_071,hig,210598,1
hig_072,hig,212399,1
hig_073,hig,215998,1
hig_074,hig,217798,1
hig_075,hig,219599,1
hig_076,hig,221398,1
hig_077,hig,223199,1
hig_078,hig,226798,1
hig_079,hig,228599,1
hig_080,hig,230399,1
hig_081,hig,232198,1
hig_082,hig,233999,1
hig_083,hig,237599,1
hig_084,hig,239398,1
hig_085,hig,241199,1
hig_086,hig,242998,1
hig_087,hig,244799,1
hig_088,hig,248400,1
hig_089,hig,250200,1
hig_090,hig,252000,1
hig_091,hig,253800,1
hig_092,hig,255600,1
hig_093,hig,259200,1
hig_094,hig,261000,1
hig_095,hig,262800,1
hig_096,hig,264600,1
hig_097,hig,266400,1
hig_098,hig,270000,1
hig_099,hig,282601,1
hig_100,hig,284400,1
hig_101,hig,293399,1
hig_102,hig,296998,1
hig_103,hig,298798,1
hig_104,hig,302399,1
hig_105,hig,304199,1
hig_106,hig,305999,1
hig_107,hig,307799,1
hig_108,hig,309599,1
hig_109,hig,313198,1
hig_110,hig,314999,1
